Video_ID,Title,Category,Published_Date,Views,Likes,Dislikes,Comments,Shares,Subscribers_Gained,Subscribers_Lost,Watch_Time_Minutes,Average_Percent_Watched,Average_View_Duration,Impressions,Click_Through_Rate,Traffic_Source,Device_Type,Audience_Country,Revenue,Gender,YouTuber_Name
VID0625,Epic Gaming Adventure,Entertainment,16-09-2024,269512,40885,2583,7566,1781,468,132,19959,63.95,410,415225,1.76,Direct,Tablet,India,911.74,Female,SmartTechie
VID0626,Gaming Secrets Unveiled,Entertainment,17-09-2024,421640,18781,4073,4670,236,823,105,11445,25.41,186,37670,4.25,External,Mobile,UK,254.34,Male,LifeCoachAnna
VID0627,Tech Reviews: Best Smartphones,Gaming,18-09-2024,375504,38428,3075,7658,615,707,219,1409,76.75,540,568343,4.9,Direct,TV,UK,772.53,Male,InspireNow
VID0628,Cooking with Flair,Entertainment,19-09-2024,177076,15992,3906,1003,1542,862,372,964,37.24,362,408378,2.64,Search,TV,Germany,265.47,Female,ChefAntonio
VID0629,Healthy Living Tips,Gaming,20-09-2024,478085,47399,289,7504,282,43,452,12155,69.61,143,118615,5.33,Search,Desktop,UK,208.74,Female,TechGuru
VID0630,Mind-Blowing Science Experiments,Gaming,21-09-2024,220724,17173,2480,2466,0,414,176,5489,24.25,418,891148,2.98,Direct,Desktop,UK,944.27,Female,GamerKing
VID0631,Mind-Blowing Science Experiments,Lifestyle,22-09-2024,375899,36868,3252,1939,1754,697,281,19847,71.93,516,852862,6.91,Suggested,Desktop,Canada,19.3,Female,LifeCoachAnna
VID0632,Fitness Routines for Beginners,Education,23-09-2024,57985,30782,278,1635,463,854,132,11816,21.54,279,178975,4.76,Direct,TV,Canada,965.39,Female,StreetEats
VID0633,Gaming Secrets Unveiled,Gaming,24-09-2024,313213,32362,2924,9890,1253,245,21,12078,48.28,344,299009,4.64,Suggested,Mobile,Canada,149.26,Male,SmartTechie
VID0634,Epic Gaming Adventure,Technology,25-09-2024,315470,31458,580,8095,966,948,462,3103,32.25,268,324832,9.84,Direct,Desktop,Canada,819.44,Male,TechGuru
VID0635,Fitness Routines for Beginners,Education,26-09-2024,109737,14389,4958,6265,171,83,268,14274,77.35,263,731920,3.99,Search,Desktop,India,275.92,Female,AdventureSeeker
VID0636,Fitness Routines for Beginners,Education,27-09-2024,213133,49923,253,1895,1110,206,411,13872,33.58,332,361277,3.69,Suggested,TV,Germany,350.7,Female,StreetEats
VID0637,DIY Home Makeover,Education,28-09-2024,155470,8027,4276,6524,1576,150,160,17715,89.35,363,944677,3.25,Search,Mobile,Germany,216.76,Female,GamerKing
VID0638,Street Food Tasting,Lifestyle,29-09-2024,230465,48430,4776,1073,1146,667,106,8059,90.26,142,63971,8.96,Direct,Tablet,UK,585.51,Female,SmartTechie
VID0639,Top Tech Innovations,Gaming,30-09-2024,51861,1271,824,5184,842,527,278,12080,27.68,391,410872,5.02,External,Desktop,Germany,348.1,Male,Fashionista
VID0640,Hidden Travel Destinations,Lifestyle,01-10-2024,339041,12018,3832,2402,1321,164,352,19195,65.25,126,582075,6.04,Suggested,Tablet,UK,657.39,Female,EduMath
VID0641,Street Food Tasting,Gaming,02-10-2024,213977,42003,699,4895,1908,916,234,6681,17.89,45,395361,1.89,Suggested,Tablet,Germany,15.65,Male,TechGuru
VID0642,Thrilling Game Walkthrough,Lifestyle,03-10-2024,128118,39210,1380,7331,1952,974,17,16905,45.24,585,321720,5.46,Direct,Desktop,USA,64.37,Male,StreetEats
VID0643,Thrilling Game Walkthrough,Lifestyle,04-10-2024,331721,12029,3896,9343,689,144,241,10065,74.2,405,488301,2.82,Direct,TV,USA,99.66,Female,LifeCoachAnna
VID0644,Top Tech Innovations,Technology,05-10-2024,197713,2639,1673,1956,574,36,116,11860,69.35,419,641263,7.33,Suggested,Desktop,Germany,418.99,Female,GadgetUnboxer
VID0645,Travel Vlog: Europe,Lifestyle,06-10-2024,10078,36827,2727,7023,1507,332,285,15022,66.22,246,993355,8.34,External,Mobile,India,814.8,Female,WanderlustJen
VID0646,Tech Reviews: Best Smartphones,Entertainment,07-10-2024,419219,46051,3156,3907,164,402,281,1046,35.43,428,50651,7.18,Direct,Mobile,UK,888.18,Female,CalmWithYoga
VID0647,Thrilling Game Walkthrough,Technology,08-10-2024,325912,22769,3388,807,1722,413,143,18318,44.02,289,592172,7.33,Direct,Desktop,Germany,244.81,Male,WanderlustJen
VID0648,Gaming Secrets Unveiled,Lifestyle,09-10-2024,52047,5532,4307,8378,382,44,204,1664,19.27,349,362509,5.17,Direct,Tablet,UK,574.37,Female,TechGuru
VID0649,Street Food Tasting,Education,10-10-2024,334770,20744,383,4827,208,401,38,7432,74.71,225,558329,7.15,External,Mobile,Canada,768.36,Female,EduMath
VID0650,Yoga for Stress Relief,Entertainment,11-10-2024,320804,18845,341,4524,1762,205,416,5044,55.35,507,73347,4.28,Suggested,Mobile,Germany,288.83,Male,StreetEats
VID0651,Tech Reviews: Best Smartphones,Entertainment,12-10-2024,236458,28328,1987,9499,1455,61,153,16157,73.79,447,742959,6.55,Search,Desktop,India,409.01,Female,AdventureSeeker
VID0652,Fashion Hacks for 2023,Entertainment,13-10-2024,444002,34621,4059,2284,1412,419,175,13977,32.4,504,212311,2.66,Direct,Desktop,Canada,523.97,Female,StreetEats
VID0653,Cooking with Flair,Technology,14-10-2024,396141,31803,4939,5313,1583,867,448,10239,39.2,597,837887,0.79,External,TV,Germany,134.87,Female,InspireNow
VID0654,DIY Home Makeover,Lifestyle,15-10-2024,216048,27028,3109,757,223,467,240,1408,40.08,573,927294,4.19,Suggested,Desktop,USA,25.98,Female,GamerKing
VID0655,Unboxing Latest Gadgets,Lifestyle,16-10-2024,237293,18422,4082,4887,2,819,421,19470,12.32,260,494070,4.67,Suggested,Desktop,Germany,152.81,Female,GamerKing
VID0656,Healthy Living Tips,Education,17-10-2024,118832,22460,4515,3854,371,18,385,16870,40.69,550,976946,2.64,External,Mobile,USA,626.85,Male,LifeCoachAnna
VID0657,Street Food Tasting,Education,18-10-2024,393550,29155,2798,3558,1710,364,368,3358,82.3,229,738527,7.3,Direct,Mobile,USA,73.62,Female,AdventureSeeker
VID0658,Tech Reviews: Best Smartphones,Entertainment,19-10-2024,126150,42991,3240,9772,1469,299,133,4911,90.76,50,423859,0.83,Search,Mobile,Germany,189.7,Female,DIYExpert
VID0659,DIY Home Makeover,Education,20-10-2024,158087,16476,1988,961,610,6,45,6797,56.64,340,942513,2.31,Direct,Tablet,Germany,337.85,Female,GameMaster
VID0660,Hidden Travel Destinations,Technology,21-10-2024,34320,6688,3414,3847,115,760,49,15875,51,463,350424,7.51,Suggested,Mobile,USA,77.87,Female,ChefAntonio
VID0661,Tech Reviews: Best Smartphones,Lifestyle,22-10-2024,328025,25100,1849,6726,1293,427,165,11139,12.77,400,692601,4.43,Search,Mobile,UK,191.7,Male,FitnessPro
VID0662,Mind-Blowing Science Experiments,Entertainment,23-10-2024,91827,6404,305,3575,446,116,105,1539,89.13,589,420614,7.08,Direct,Desktop,Canada,911.27,Male,AdventureSeeker
VID0663,Tech Reviews: Best Smartphones,Education,24-10-2024,365359,7445,3613,9067,1391,579,215,11734,11.17,107,518149,5.72,Search,TV,India,19.3,Male,GameMaster
VID0664,DIY Home Makeover,Technology,25-10-2024,420505,29400,2749,2418,1276,506,145,155,95.03,571,100419,9.51,External,Mobile,Germany,653.43,Male,CarCritic
VID0665,Mind-Blowing Science Experiments,Technology,26-10-2024,260931,24359,4964,4198,1340,545,410,19808,54.03,314,375498,6.02,Direct,TV,Canada,384.41,Male,WanderlustJen
VID0666,Yoga for Stress Relief,Education,27-10-2024,397605,25570,1135,1001,414,705,424,205,40.77,169,217246,0.25,Suggested,Mobile,Canada,672.65,Male,CarCritic
VID0667,Hidden Travel Destinations,Lifestyle,28-10-2024,419899,23117,205,5244,1118,324,71,3301,93.18,582,194520,3.59,Suggested,Mobile,UK,588.69,Male,SmartTechie
VID0668,Street Food Tasting,Education,29-10-2024,407845,15452,4591,7119,1808,54,475,15284,12.2,311,586556,1.52,Search,TV,Canada,223.5,Female,EduMath
VID0669,Educational Insights: Math,Entertainment,30-10-2024,324694,33465,3450,4066,891,777,329,769,62.33,591,43762,9.25,External,Desktop,Germany,847.21,Female,GamerKing
VID0670,Home Gardening Tips,Education,31-10-2024,25826,19546,3811,2845,1047,991,272,12763,59.4,287,399222,1.13,Direct,Mobile,Canada,491.94,Female,ChefAntonio
VID0671,Educational Insights: Math,Technology,01-11-2024,101734,2436,3622,9673,1651,41,246,1066,29.74,389,545393,3.94,External,TV,Germany,822.54,Female,GadgetUnboxer
VID0672,Hidden Travel Destinations,Education,02-11-2024,158702,9979,3599,8849,662,296,445,16791,48.6,469,603378,2.34,External,Mobile,Germany,406.01,Female,GameMaster
VID0673,Thrilling Game Walkthrough,Lifestyle,03-11-2024,230834,32416,2551,5316,1873,972,412,18622,68.7,299,290875,8.48,Search,Tablet,USA,984.69,Male,GameMaster
VID0674,Cooking with Flair,Gaming,04-11-2024,178235,33440,4308,422,1073,230,185,11756,75.44,163,604185,3.15,Search,Tablet,UK,770.49,Female,AdventureSeeker
VID0675,Car Review: Latest Model,Education,05-11-2024,99511,7621,309,6715,1525,452,69,15993,10.06,133,77623,9.92,Direct,Tablet,India,965.95,Male,AdventureSeeker
VID0676,Top Tech Innovations,Lifestyle,06-11-2024,460651,6271,2708,4266,717,889,461,13189,94.32,124,800447,0.48,Suggested,Tablet,USA,514.33,Male,InspireNow
VID0677,Epic Gaming Adventure,Lifestyle,07-11-2024,274797,23581,1991,7549,1521,393,149,16593,24.81,509,349855,1.37,Direct,Desktop,India,473.69,Female,TravelLover
VID0678,Inspirational Life Stories,Technology,08-11-2024,160033,18574,271,6316,1358,521,245,3732,31.02,270,432338,2.32,External,Tablet,Germany,755.45,Female,AdventureSeeker
VID0679,DIY Home Makeover,Lifestyle,09-11-2024,82941,46860,3642,2710,1102,357,261,5784,33.71,42,803532,8.13,Search,TV,USA,880.29,Female,EduMath
VID0680,Educational Insights: Math,Lifestyle,10-11-2024,206209,44729,4086,8644,1605,986,25,13366,13.4,176,159464,8.8,External,Mobile,Canada,964.15,Female,GameMaster
VID0681,Top Tech Innovations,Lifestyle,11-11-2024,296806,45332,1822,8069,1050,443,422,18399,21.07,124,856242,0.81,Search,TV,Canada,324.55,Male,CalmWithYoga
VID0682,DIY Home Makeover,Lifestyle,12-11-2024,99818,21108,3273,1657,270,127,139,17040,98.77,322,939805,0.42,Suggested,Tablet,India,798.7,Female,GameMaster
VID0683,Tech Reviews: Best Smartphones,Entertainment,13-11-2024,450662,1733,4538,2541,561,690,98,204,38.37,54,169267,7.47,External,Desktop,Germany,210.65,Male,ChefAntonio
VID0684,Fitness Routines for Beginners,Entertainment,14-11-2024,153360,12585,4349,6763,803,404,397,2147,20.38,301,946857,1.42,Search,Tablet,India,545.57,Male,DIYExpert
VID0685,Fashion Hacks for 2023,Technology,15-11-2024,254627,43717,520,3075,246,391,277,16629,19.63,534,660289,1.42,Direct,Tablet,UK,179.85,Female,LifeCoachAnna
VID0686,Epic Gaming Adventure,Education,16-11-2024,96081,3748,976,3164,1799,192,50,17357,74.75,195,660466,0.32,Direct,Desktop,Canada,347.4,Female,ScienceNerd
VID0687,Fashion Hacks for 2023,Lifestyle,17-11-2024,37877,48045,3722,2053,1614,603,150,16782,86.91,116,398194,0.59,Direct,Desktop,USA,931.36,Male,GardenGuru
VID0688,DIY Home Makeover,Education,18-11-2024,374706,13240,3551,8479,386,880,431,19722,33.13,520,639168,2.71,External,Desktop,USA,146.09,Male,AdventureSeeker
VID0689,Yoga for Stress Relief,Education,19-11-2024,409529,18021,4105,5737,701,742,454,8937,11.88,170,477532,0.74,Search,Desktop,USA,632.4,Male,TechGuru
VID0690,Mind-Blowing Science Experiments,Technology,20-11-2024,212957,14457,2773,3217,558,77,103,15507,30.08,132,695994,3.75,Search,Desktop,Canada,592.95,Male,GameMaster
VID0691,Travel Vlog: Europe,Lifestyle,21-11-2024,73715,46236,2552,1447,972,84,433,6482,15.09,255,463679,8.34,Search,Desktop,Germany,120.74,Male,CarCritic
VID0692,Educational Insights: Math,Lifestyle,22-11-2024,142398,3237,2832,6009,1384,29,88,18995,19.31,323,898712,3.33,External,Mobile,Canada,325.98,Female,AdventureSeeker
VID0693,Inspirational Life Stories,Gaming,23-11-2024,111091,197,3907,607,1889,724,140,883,48.84,335,988901,7.31,Search,Tablet,Canada,562.98,Female,ScienceNerd
VID0694,Street Food Tasting,Education,24-11-2024,133632,11507,152,4552,983,48,212,470,30.69,283,157047,1.03,Suggested,Tablet,USA,187.18,Male,GameMaster
VID0695,Healthy Living Tips,Education,25-11-2024,342292,30675,2964,1764,1511,776,232,16008,56.44,209,853109,6.63,External,Desktop,Canada,800.62,Male,LifeCoachAnna
VID0696,Street Food Tasting,Entertainment,26-11-2024,84186,12822,2916,9417,351,144,393,586,32.81,69,677590,3.24,Suggested,TV,USA,972.16,Male,CalmWithYoga
VID0697,Yoga for Stress Relief,Gaming,27-11-2024,420961,13024,2800,9427,1724,68,182,14600,94.65,549,152685,7.52,Suggested,Desktop,Germany,214.76,Male,ChefAntonio
VID0698,Street Food Tasting,Entertainment,28-11-2024,163962,3850,1752,9221,1951,57,250,3296,91.53,575,675871,1.45,Direct,Mobile,UK,186.91,Male,GameMaster
VID0699,DIY Home Makeover,Entertainment,29-11-2024,152094,27833,2610,2671,1279,696,8,9652,61.01,265,56246,8.99,External,TV,USA,454.94,Male,GadgetUnboxer
VID0700,Cooking with Flair,Entertainment,30-11-2024,386773,8635,3875,6519,1245,573,78,2361,41.9,492,910007,2.5,Search,Mobile,India,747.77,Female,GadgetUnboxer
VID0701,Car Review: Latest Model,Technology,01-12-2024,446795,24587,1104,3962,1907,478,51,10913,44.3,257,698713,3.6,Suggested,TV,UK,281.6,Female,GadgetUnboxer
VID0702,Yoga for Stress Relief,Technology,02-12-2024,71316,30751,2536,3177,752,819,385,9248,47.07,512,872127,9.51,External,TV,Germany,19.88,Male,StreetEats
VID0703,Yoga for Stress Relief,Entertainment,03-12-2024,478063,4766,4990,3722,780,444,408,8672,75.48,459,823750,5.83,Search,Desktop,UK,541.22,Male,FitnessPro
VID0704,Travel Vlog: Europe,Gaming,04-12-2024,29380,48877,4199,4906,1024,295,268,15108,50.65,51,168893,3.72,Direct,Mobile,USA,956.6,Female,StreetEats
VID0705,Healthy Living Tips,Education,05-12-2024,111198,17094,3854,7263,545,677,225,13185,87.11,372,283953,9.5,External,TV,Germany,391.28,Female,TravelLover
VID0706,Tech Reviews: Best Smartphones,Gaming,06-12-2024,265500,1827,3494,5054,1469,170,50,16722,94.97,69,936692,3.36,External,Mobile,India,420.13,Female,ChefAntonio
VID0707,Fashion Hacks for 2023,Lifestyle,07-12-2024,71326,34722,1914,9667,78,574,185,6943,40.24,202,290820,1.04,External,Desktop,USA,968.9,Female,GameMaster
VID0708,Unboxing Latest Gadgets,Technology,08-12-2024,355591,10900,3072,808,1259,146,33,1205,60.46,468,593667,9.97,Search,Desktop,USA,694.61,Male,ChefAntonio
VID0709,Top Tech Innovations,Education,09-12-2024,115994,37923,1006,9170,333,483,290,17870,18.56,208,592380,2.75,Suggested,Desktop,Germany,719.17,Male,WanderlustJen
VID0710,Educational Insights: Math,Education,10-12-2024,221971,43139,406,725,888,305,229,10541,28.04,162,347372,8.53,Suggested,Desktop,Germany,562.7,Male,CalmWithYoga
VID0711,Epic Gaming Adventure,Lifestyle,11-12-2024,283193,18808,166,7701,1372,672,130,9819,47.21,380,220584,1.74,External,Tablet,UK,974.61,Male,GamerKing
VID0712,Unboxing Latest Gadgets,Lifestyle,12-12-2024,469933,12919,508,1216,1121,652,489,18151,28.56,554,927420,7.34,External,TV,India,688.87,Male,GameMaster
VID0713,Inspirational Life Stories,Entertainment,13-12-2024,368505,9469,1661,4051,1105,845,119,2791,88.89,569,957998,5.29,Search,Tablet,UK,895.03,Male,GamerKing
VID0714,Inspirational Life Stories,Technology,14-12-2024,279226,9383,3664,2197,501,608,442,11964,24.25,535,722282,9.81,Direct,Desktop,UK,699.38,Female,InspireNow
VID0715,Car Review: Latest Model,Technology,15-12-2024,263805,30673,3489,2806,1990,445,325,2096,51.01,113,795516,5.57,External,TV,USA,735.12,Female,GamerKing
VID0716,Unboxing Latest Gadgets,Gaming,16-12-2024,169484,13271,4858,8970,1500,220,246,1525,64.51,493,649343,0.35,External,TV,Germany,290.41,Female,LifeCoachAnna
VID0717,Hidden Travel Destinations,Entertainment,17-12-2024,266064,31033,680,972,1950,554,431,16478,72.27,372,355946,6.08,Direct,Mobile,USA,303.48,Female,CalmWithYoga
VID0718,Car Review: Latest Model,Entertainment,18-12-2024,485410,5874,2524,5634,1727,944,191,6949,44.48,309,909340,1.54,External,Desktop,India,782.98,Male,GadgetUnboxer
VID0719,Yoga for Stress Relief,Entertainment,19-12-2024,246378,6619,2120,7483,764,803,496,3347,88.22,292,543618,8.01,Suggested,Tablet,UK,296.71,Female,GamerKing
VID0720,Fitness Routines for Beginners,Entertainment,20-12-2024,454531,11083,4677,2123,920,377,402,19076,61.15,195,217397,8.58,External,Mobile,India,562.77,Male,DIYExpert
VID0721,Yoga for Stress Relief,Technology,21-12-2024,342705,31032,4357,8790,549,619,322,1590,49.56,322,777022,4.87,Suggested,TV,Germany,249.35,Male,GadgetUnboxer
VID0722,Fitness Routines for Beginners,Technology,22-12-2024,272090,30898,1363,224,13,265,209,17708,16.05,538,863998,7.85,Search,Tablet,Germany,816.98,Male,LifeCoachAnna
VID0723,Educational Insights: Math,Entertainment,23-12-2024,226314,18233,1331,9032,391,94,102,19071,51.82,255,790523,1.54,Search,Desktop,Canada,110.5,Female,InspireNow
VID0724,Mind-Blowing Science Experiments,Gaming,24-12-2024,439716,15039,2292,1814,1370,261,328,19548,83.87,199,94378,4.97,Suggested,Tablet,India,829.45,Male,AdventureSeeker
VID0725,Tech Reviews: Best Smartphones,Education,25-12-2024,236612,881,1538,1106,309,824,371,14410,65.31,477,125907,4,Suggested,Tablet,USA,602.73,Male,StreetEats
VID0726,Fitness Routines for Beginners,Education,26-12-2024,279453,49150,3408,124,385,896,459,17316,84.89,531,641657,6.15,Direct,Tablet,India,186.91,Male,TechGuru
VID0727,Home Gardening Tips,Gaming,27-12-2024,56230,27724,560,3246,1232,70,132,15501,54.46,556,258216,0.54,Suggested,Mobile,UK,542.04,Male,FitnessPro
VID0728,Cooking with Flair,Entertainment,28-12-2024,374966,6923,1099,2931,1380,953,322,12984,20.66,408,808327,7.55,Suggested,TV,Germany,282.5,Male,InspireNow
VID0729,Car Review: Latest Model,Technology,29-12-2024,492872,18589,1903,2971,973,218,138,18924,11.23,230,972186,0.88,External,Tablet,Germany,323.47,Male,GamerKing
VID0730,Unboxing Latest Gadgets,Education,30-12-2024,424243,40061,174,2017,1624,532,120,4895,37.29,279,17238,6.6,Direct,TV,India,351.53,Male,GardenGuru
VID0731,Inspirational Life Stories,Lifestyle,31-12-2024,466757,29218,2156,7415,1591,91,93,1746,72.82,438,134203,0.28,Suggested,Mobile,India,63.32,Male,TechGuru
VID0732,Home Gardening Tips,Lifestyle,01-01-2025,375484,34981,2230,2415,1117,126,451,16242,81.12,154,673765,8.34,Suggested,Desktop,India,985.96,Male,DIYExpert
VID0733,Home Gardening Tips,Gaming,02-01-2025,60321,16380,4287,3096,1116,79,452,14406,36.62,142,543844,1.83,Suggested,Desktop,UK,31.53,Female,SmartTechie
VID0734,Tech Reviews: Best Smartphones,Entertainment,03-01-2025,133028,22363,4160,1609,339,823,128,16924,54.61,166,765534,5.2,External,Tablet,UK,662.5,Male,TechGuru
VID0735,Yoga for Stress Relief,Education,04-01-2025,232447,13665,3920,717,596,237,90,6056,47.9,525,510741,2.69,External,Mobile,USA,371.23,Male,ChefAntonio
VID0736,Tech Reviews: Best Smartphones,Entertainment,05-01-2025,337275,20454,1497,3561,1468,982,91,14028,46.95,179,384300,7.25,External,Desktop,India,646.01,Male,LifeCoachAnna
VID0737,Travel Vlog: Europe,Education,06-01-2025,442124,43051,3854,9208,756,371,62,9821,30.82,372,640104,3.28,Search,Mobile,USA,356.25,Female,InspireNow
VID0738,Car Review: Latest Model,Gaming,07-01-2025,472555,25743,3171,6782,1045,915,28,11257,22.27,350,691307,7.27,External,Mobile,Canada,673.75,Female,TechGuru
VID0739,Tech Reviews: Best Smartphones,Gaming,08-01-2025,289107,23748,1567,1048,290,485,209,2467,27.7,561,579206,2.92,Suggested,Tablet,UK,729.24,Male,Fashionista
VID0740,Thrilling Game Walkthrough,Lifestyle,09-01-2025,102757,42071,1151,9549,1508,693,11,6796,14.98,318,824122,7.55,External,Tablet,Germany,690.55,Female,FitnessPro
VID0741,Gaming Secrets Unveiled,Entertainment,10-01-2025,433659,18758,368,8307,1807,24,332,5290,27.83,518,26514,0.4,External,Mobile,Canada,113.96,Male,Fashionista
VID0742,Gaming Secrets Unveiled,Lifestyle,11-01-2025,362403,21353,4946,7905,305,155,296,4763,10.83,521,728859,2.9,Direct,Mobile,Germany,656.89,Female,GadgetUnboxer
VID0743,DIY Home Makeover,Entertainment,12-01-2025,302207,48663,42,9993,633,516,129,7162,66.45,281,763777,5.04,Suggested,Tablet,Canada,279.99,Female,TechGuru
VID0744,Tech Reviews: Best Smartphones,Lifestyle,13-01-2025,377369,26490,1907,5578,1151,631,292,4431,38.47,106,181850,0.55,External,Mobile,USA,28.8,Female,GadgetUnboxer
VID0745,Gaming Secrets Unveiled,Technology,14-01-2025,379544,23228,3490,1620,624,788,172,19518,97.58,421,912495,1.94,Search,Tablet,USA,414.83,Male,ChefAntonio
VID0746,Home Gardening Tips,Technology,15-01-2025,343962,13589,2535,6548,938,529,207,11980,27.43,441,788712,9.35,Direct,TV,UK,433.54,Male,CarCritic
VID0747,Cooking with Flair,Technology,16-01-2025,267847,38414,4173,7381,1296,942,431,16346,41.12,202,485359,9.77,External,Mobile,Germany,467.17,Male,LifeCoachAnna
VID0748,Tech Reviews: Best Smartphones,Technology,17-01-2025,197200,32758,2873,4780,847,709,23,3362,42.21,230,715118,7.42,Direct,Tablet,Canada,704.82,Male,DIYExpert
VID0749,Car Review: Latest Model,Education,18-01-2025,73099,6952,1824,3792,441,56,98,13420,10.76,246,490839,2.6,Direct,Mobile,India,308.84,Female,SmartTechie
VID0750,Travel Vlog: Europe,Technology,19-01-2025,420065,29550,1293,2941,502,604,405,18591,85.53,405,42692,2.68,Search,Tablet,India,315.28,Male,TechGuru
VID0751,Home Gardening Tips,Gaming,20-01-2025,163932,2651,4769,5695,129,18,355,7136,12.88,40,977304,6.49,Search,Mobile,UK,60.55,Female,ChefAntonio
VID0752,Fashion Hacks for 2023,Gaming,21-01-2025,32585,6511,4796,6401,1155,383,138,19231,94.62,41,891807,1.26,Search,Desktop,Germany,686.82,Male,GamerKing
VID0753,Hidden Travel Destinations,Education,22-01-2025,416231,49259,4854,9169,596,864,313,4777,90.29,464,361773,9.49,Suggested,Desktop,India,567.83,Female,DIYExpert
VID0754,Educational Insights: Math,Technology,23-01-2025,471755,33343,3386,6197,1958,192,173,8072,58.2,402,44423,2.33,Direct,Mobile,UK,349.43,Female,SmartTechie
VID0755,Street Food Tasting,Technology,24-01-2025,44585,21900,2972,5450,1505,236,28,15429,58.92,302,613984,10,External,Desktop,UK,705.19,Female,TravelLover
VID0756,Inspirational Life Stories,Technology,25-01-2025,290102,10503,3922,8975,861,386,418,4364,68.84,538,527183,5.01,Search,Mobile,Germany,537.36,Male,CalmWithYoga
VID0757,Inspirational Life Stories,Lifestyle,26-01-2025,289161,7339,4997,8432,1413,425,495,3233,44.83,161,365093,7.74,Search,Mobile,India,469.24,Male,ChefAntonio
VID0758,Epic Gaming Adventure,Entertainment,27-01-2025,470923,6810,992,5874,592,276,142,11712,68.25,348,384391,0.12,Direct,TV,India,511.32,Male,ChefAntonio
VID0759,Healthy Living Tips,Lifestyle,28-01-2025,387821,21484,2386,1553,998,226,315,17949,14.03,197,753244,8.9,Direct,TV,India,636.35,Female,GameMaster
VID0760,Top Tech Innovations,Entertainment,29-01-2025,439566,21138,2240,1012,324,744,350,18695,14.86,426,409495,2.77,Direct,Desktop,USA,660,Female,InspireNow
VID0761,Top Tech Innovations,Technology,30-01-2025,406417,40946,1476,8378,1092,551,41,14258,51.15,209,595816,6.71,External,TV,India,288.96,Male,FitnessPro
VID0762,Inspirational Life Stories,Technology,31-01-2025,292570,22547,3407,1881,1683,322,488,9835,59.47,87,947726,8.08,Suggested,TV,Canada,140.74,Male,LifeCoachAnna
VID0763,Fitness Routines for Beginners,Lifestyle,01-02-2025,280922,2385,389,6799,447,152,298,1789,89.9,509,400827,1.73,Suggested,Mobile,USA,156.63,Male,GardenGuru
VID0764,Street Food Tasting,Lifestyle,02-02-2025,177313,38091,999,4586,1551,638,207,9863,19.42,489,767251,4.48,Search,Tablet,USA,639.39,Female,GameMaster
VID0765,Top Tech Innovations,Entertainment,03-02-2025,43229,13621,4620,8622,818,236,329,7827,84.04,90,665844,4.99,Suggested,Mobile,USA,872.87,Male,GadgetUnboxer
VID0766,Tech Reviews: Best Smartphones,Gaming,04-02-2025,87652,47757,1855,8430,1640,997,432,7864,28.9,398,880108,3.19,External,TV,USA,409.5,Female,GamerKing
VID0767,Hidden Travel Destinations,Entertainment,05-02-2025,391411,7071,658,6447,1188,54,191,13103,45.47,150,728188,4.87,Suggested,Mobile,UK,169.52,Male,AdventureSeeker
VID0768,Fashion Hacks for 2023,Lifestyle,06-02-2025,250474,29239,2763,2345,1511,979,159,918,38.49,575,255815,3.24,External,Desktop,Canada,756.6,Female,StreetEats
VID0769,Yoga for Stress Relief,Lifestyle,07-02-2025,180436,20009,3663,75,1736,435,63,14539,46.01,46,289568,3.67,Search,Tablet,Germany,832.49,Male,DIYExpert
VID0770,Inspirational Life Stories,Education,08-02-2025,493049,11631,4986,9548,708,683,242,15177,23.54,525,446419,6.73,Direct,TV,India,880.58,Male,CarCritic
VID0771,Travel Vlog: Europe,Lifestyle,09-02-2025,389647,14821,1481,5877,1449,108,257,4621,55.32,526,295221,6.36,External,TV,USA,606.83,Female,TravelLover
VID0772,Unboxing Latest Gadgets,Education,10-02-2025,261116,19306,3731,6785,1720,865,151,1224,82.15,534,139283,2.4,Direct,Mobile,Germany,860.73,Female,GardenGuru
VID0773,DIY Home Makeover,Gaming,11-02-2025,348022,37811,451,4922,1857,980,214,5760,49.74,561,610336,8.99,Search,Mobile,UK,15.41,Female,TechGuru
VID0774,Thrilling Game Walkthrough,Entertainment,12-02-2025,320200,6630,2475,8090,264,183,321,5741,54.16,344,257788,8.64,External,Mobile,Germany,107.24,Male,WanderlustJen
VID0775,Yoga for Stress Relief,Entertainment,13-02-2025,421706,11216,3222,2330,1898,950,165,17613,86.39,98,493585,5.14,External,Mobile,USA,92.58,Male,EduMath
VID0776,Fitness Routines for Beginners,Education,14-02-2025,20975,358,1537,4686,611,367,30,1802,73.55,190,495687,4.39,Suggested,TV,Canada,712.6,Female,CalmWithYoga
VID0777,Epic Gaming Adventure,Entertainment,15-02-2025,158795,382,3093,1902,1365,982,370,18485,54.14,174,649881,3.83,External,Mobile,Germany,69.58,Male,StreetEats
VID0778,Unboxing Latest Gadgets,Lifestyle,16-02-2025,417495,14037,882,4670,831,197,231,11239,33.19,598,236335,7.1,Search,TV,USA,496.36,Male,TechGuru
VID0779,Tech Reviews: Best Smartphones,Technology,17-02-2025,210373,1998,4408,7143,1749,370,281,15802,89.64,414,922100,6.75,Direct,Mobile,USA,472.71,Female,CalmWithYoga
VID0780,Mind-Blowing Science Experiments,Education,18-02-2025,405777,4235,4068,2059,1301,372,28,6623,61.93,298,853487,2.04,External,Tablet,India,310.7,Male,GardenGuru
